study,subject,problem,risky_choice,dom,cert,ev_risky,ev_safe,ev_diff,cv_risky,cv_safe,cv_diff,first_author,out_risky_1,out_risky_2,prob_risky_1,prob_risky_2,out_safe_1,out_safe_2,prob_safe_1,prob_safe_2
KPH16_2,108,000000160084910016000000390031510069,0,Gain,FALSE,280,472.79999999999995,-192.79999999999995,270,6.51472081218281,263.4852791878172,kel,160,910,0.84,0.16,390,510,0.31,0.69
KPH16_2,108,0000001000035500065000000650083700017,1,Gain,FALSE,675,658.5,16.5,84.25925925925925,0.5356871678056189,83.72357209145363,kel,1000,500,0.35,0.65,700,650,0.17,0.83
KPH16_2,108,000000190009800091000000370064650036,0,Gain,FALSE,470.8,745.1,-274.3,38.36737468139334,40.90053684069251,-2.5331621592991667,kel,370,650,0.64,0.36,800,190,0.91,0.09
KPH16_2,108,000000100008520015000000410068650032,1,Gain,FALSE,853,486.8,366.2,143.5533411488863,25.747247329498727,117.80609381938757,kel,1000,20,0.85,0.15,410,650,0.68,0.32
KPH16_2,108,250029860071000000380076990024000000,1,Loss,FALSE,-526.4,-683.1,156.70000000000005,128.93434650455936,112.15838091055475,16.775965594004603,kel,-380,-990,0.76,0.24,-250,-860,0.29,0.71
KPH16_2,108,30000742009300000080066950034000000,1,Loss,FALSE,-375.8,-411.6,35.80000000000001,451.96476849387966,2.277551020408098,449.68721747347155,kel,-80,-950,0.66,0.34,-420,-300,0.93,0.07
KPH16_2,108,420017700083000000540027730073000000,1,Loss,FALSE,-652.4,-678.7,26.300000000000068,16.95622317596574,10.483733608368851,6.472489567596888,kel,-420,-700,0.17,0.83,-730,-540,0.73,0.27
KPH16_2,108,730009000000380091820006000000540094,0,Mixed,FALSE,280.1,458.4,-178.29999999999995,360.26058550517666,227.56858638743464,132.69199911774203,kel,380,-730,0.91,0.09,-820,540,0.06,0.94
KPH16_2,108,39001300000023008780037000000520063,0,Mixed,FALSE,149.39999999999998,298,-148.60000000000002,291.0016064257029,281.5973154362416,9.404290989461288,kel,230,-390,0.87,0.13,-80,520,0.37,0.63
KPH16_2,108,1000059000000810041730047000000150053,0,Mixed,FALSE,-257.90000000000003,-263.59999999999997,5.699999999999932,3072.8522295463354,731.8021244309563,2341.050105115379,kel,-1000,810,0.59,0.41,-730,150,0.47,0.53
KPH16_2,108,480089000000160011730092000000960008,0,Mixed,FALSE,-594.8000000000001,-409.59999999999997,-185.2000000000001,353.4111634162742,97.90000000000008,255.5111634162741,kel,-730,960,0.92,0.08,160,-480,0.11,0.89
KPH16_2,108,390086000000830014880020000008008,1,Mixed,FALSE,-112,-219.19999999999996,107.19999999999996,1316.5714285714287,817.533576642336,499.03785192909265,kel,80,-880,0.8,0.2,-390,830,0.86,0.14
KPH16_2,108,23002600000077007470033000000750067,0,Mixed,FALSE,509.99999999999994,479.40000000000003,30.59999999999991,377.2549019607845,310.1118898623278,67.14301209845667,kel,770,-230,0.74,0.26,750,-70,0.67,0.33
KPH16_2,108,400040000009600650052000000580048,1,Mixed,FALSE,416,252.39999999999998,163.60000000000002,1067.076923076923,392.49698890649773,674.5799341704253,kel,-400,960,0.4,0.6,580,-50,0.48,0.52
KPH16_2,108,690088000000830012780087000000450013,1,Mixed,FALSE,-507.6,-620.1,112.5,480.65059101654845,275.9377358490566,204.71285516749185,kel,-690,830,0.88,0.12,-780,450,0.87,0.13
KPH16_2,108,480004000000170096600049000000840051,0,Mixed,FALSE,134.40000000000003,144,-9.599999999999966,3855.599999999999,112.66666666666667,3742.9333333333325,kel,-600,840,0.49,0.51,170,-480,0.96,0.04
KPH16_3,1,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,1,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,1,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,1,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,1,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,1,0000002004770060000003200440006,0,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,1,0000002003770070000003200340007,0,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,1,0000002002770080000003200240008,0,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,1,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,1,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,1,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,1,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,1,2006770040000003200640004000000,1,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,1,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,1,2004770060000003200440006000000,1,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,1,2003770070000003200340007000000,0,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,1,2002770080000003200240008000000,0,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,1,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,8,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,8,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,8,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,8,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,8,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,8,0000002004770060000003200440006,0,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,8,0000002003770070000003200340007,1,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,8,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,8,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,8,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,8,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,8,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,8,2006770040000003200640004000000,1,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,8,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,8,2004770060000003200440006000000,0,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,8,2003770070000003200340007000000,0,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,8,2002770080000003200240008000000,1,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,8,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,11,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,11,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,11,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,11,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,11,0000002005770050000003200540005,1,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,11,0000002004770060000003200440006,1,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,11,0000002003770070000003200340007,1,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,11,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,11,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,11,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,11,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,11,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,11,2006770040000003200640004000000,0,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,11,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,11,2004770060000003200440006000000,0,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,11,2003770070000003200340007000000,0,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,11,2002770080000003200240008000000,0,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,11,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,18,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,18,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,18,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,18,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,18,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,18,0000002004770060000003200440006,1,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,18,0000002003770070000003200340007,1,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,18,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,18,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,18,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,18,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,18,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,18,2006770040000003200640004000000,1,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,18,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,18,2004770060000003200440006000000,0,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,18,2003770070000003200340007000000,0,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,18,2002770080000003200240008000000,0,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,18,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,28,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,28,0000002008770020000003200840002,1,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,28,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,28,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,28,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,28,0000002004770060000003200440006,0,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,28,0000002003770070000003200340007,0,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,28,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,28,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,28,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,28,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,28,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,28,2006770040000003200640004000000,1,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,28,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,28,2004770060000003200440006000000,1,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,28,2003770070000003200340007000000,1,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,28,2002770080000003200240008000000,0,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,28,2001770090000003200140009000000,1,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,32,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,32,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,32,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,32,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,32,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,32,0000002004770060000003200440006,1,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,32,0000002003770070000003200340007,0,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,32,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,32,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,32,2009770010000003200940001000000,1,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,32,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,32,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,32,2006770040000003200640004000000,1,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,32,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,32,2004770060000003200440006000000,1,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,32,2003770070000003200340007000000,1,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,32,2002770080000003200240008000000,1,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,32,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,36,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,36,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,36,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,36,0000002006770040000003200640004,1,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,36,0000002005770050000003200540005,1,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,36,0000002004770060000003200440006,1,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
KPH16_3,36,0000002003770070000003200340007,1,Gain,FALSE,545,376,169,216.74311926605503,3.574468085106383,213.16865118094864,kel,770,20,0.7,0.3,400,320,0.7,0.3
KPH16_3,36,0000002002770080000003200240008,1,Gain,FALSE,620,384,236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,770,20,0.8,0.2,400,320,0.8,0.2
KPH16_3,36,0000002001770090000003200140009,1,Gain,FALSE,695,392,303,72.84172661870504,1.469387755102041,71.37233886360299,kel,770,20,0.9,0.1,400,320,0.9,0.1
KPH16_3,36,2009770010000003200940001000000,0,Loss,FALSE,-95,-328,233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,-770,-20,0.1,0.9,-400,-320,0.1,0.9
KPH16_3,36,2008770020000003200840002000000,1,Loss,FALSE,-170,-336,166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,-770,-20,0.2,0.8,-400,-320,0.2,0.8
KPH16_3,36,2007770030000003200740003000000,1,Loss,FALSE,-245,-344,99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,-770,-20,0.3,0.7,-400,-320,0.3,0.7
KPH16_3,36,2006770040000003200640004000000,0,Loss,FALSE,-320,-352,32,421.875,4.363636363636363,417.5113636363636,kel,-770,-20,0.4,0.6,-400,-320,0.4,0.6
KPH16_3,36,2005770050000003200540005000000,1,Loss,FALSE,-395,-360,-35,356.0126582278481,4.444444444444445,351.5682137834036,kel,-770,-20,0.5,0.5,-400,-320,0.5,0.5
KPH16_3,36,2004770060000003200440006000000,1,Loss,FALSE,-470,-368,-102,287.2340425531915,4.173913043478261,283.06012950971325,kel,-770,-20,0.6,0.4,-400,-320,0.6,0.4
KPH16_3,36,2003770070000003200340007000000,0,Loss,FALSE,-545,-376,-169,216.74311926605503,3.574468085106383,213.16865118094864,kel,-770,-20,0.7,0.3,-400,-320,0.7,0.3
KPH16_3,36,2002770080000003200240008000000,0,Loss,FALSE,-620,-384,-236,145.16129032258064,2.6666666666666665,142.49462365591398,kel,-770,-20,0.8,0.2,-400,-320,0.8,0.2
KPH16_3,36,2001770090000003200140009000000,0,Loss,FALSE,-695,-392,-303,72.84172661870504,1.469387755102041,71.37233886360299,kel,-770,-20,0.9,0.1,-400,-320,0.9,0.1
KPH16_3,47,0000002009770010000003200940001,0,Gain,FALSE,95,328,-233,532.8947368421053,1.7560975609756098,531.1386392811297,kel,770,20,0.1,0.9,400,320,0.1,0.9
KPH16_3,47,0000002008770020000003200840002,0,Gain,FALSE,170,336,-166,529.4117647058823,3.0476190476190474,526.3641456582633,kel,770,20,0.2,0.8,400,320,0.2,0.8
KPH16_3,47,0000002007770030000003200740003,0,Gain,FALSE,245,344,-99,482.14285714285717,3.9069767441860463,478.2358803986711,kel,770,20,0.3,0.7,400,320,0.3,0.7
KPH16_3,47,0000002006770040000003200640004,0,Gain,FALSE,320,352,-32,421.875,4.363636363636363,417.5113636363636,kel,770,20,0.4,0.6,400,320,0.4,0.6
KPH16_3,47,0000002005770050000003200540005,0,Gain,FALSE,395,360,35,356.0126582278481,4.444444444444445,351.5682137834036,kel,770,20,0.5,0.5,400,320,0.5,0.5
KPH16_3,47,0000002004770060000003200440006,0,Gain,FALSE,470,368,102,287.2340425531915,4.173913043478261,283.06012950971325,kel,770,20,0.6,0.4,400,320,0.6,0.4
